Status v2,File update Date,Customer Code,Account Name,Renewal Year,Renewal Date,ACV ($CAD),CY Contract Stage,CZ Churn Risk,Region,Cloud/On-Prem,Product Detail,Entity Code,Country,Pod,CSM
Upcoming,31-Jul-25,C-000415,"Crescent Communities II, LLC",2027,8/29/2027,170321,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000445,Elli Lilly Export SA,2027,4/1/2027,34249,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Unassigned
Upcoming,31-Jul-25,C-000462,Cumberland Electric Membership Corporation,2027,9/15/2027,70450,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-000469,Katun Corporation,2027,7/15/2027,83315,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-000476,Ilumno Management LP (Formerly Whitney International University System Ltd.),2027,11/1/2027,86536,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-000490,Beacon Sales Acquisition Inc.,2027,5/31/2027,91607,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000537,Bowen Miclette & Britt,2027,7/10/2027,52149,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-000539,Eagle Manufacturing Group,2027,2/12/2027,16040,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-000550,South College of Tennessee,2027,2/1/2027,162593,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-000557,"Gaylor Electric, Inc.",2027,3/1/2027,134955,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000613,American Council on Exercise,2027,10/1/2027,35666,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-000669,Jackson Hole Mountain Resort,2027,12/1/2027,95055,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000725,UTEX Industries,2027,7/12/2027,79546,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-000731,S.T. Wooten Corporation,2027,4/30/2027,60794,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-000734,Trade Center Management Associates - TCMA,2027,2/1/2027,28190,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-000772,"Christ Fellowship Church, Inc,",2027,3/1/2027,124205,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-000788,"Celldex Therapeutics, Inc.",2027,9/1/2027,51089,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-000847,Viejas Casino,2027,7/10/2027,49369,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-000950,Prairie Power Inc,2027,11/1/2027,36290,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-000978,Marsh & McLennan Agency LLC,2027,9/1/2027,123928,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000981,"Rockwell Medical Technologies, Inc.",2027,12/7/2027,53542,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-000993,Lutheran Services Florida Inc.,2027,2/1/2027,45428,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001021,Kansas Housing Resources Corporation,2027,7/1/2027,27843,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001042,Citizens Alliance Bank,2027,1/30/2027,41201,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001089,"Hammond Group, Inc.",2027,10/1/2027,31702,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001093,Metal Powder Products Company,2027,10/14/2027,32363,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001108,GIFT OF HOPE ORGAN & TISSUE DONOR NETWORK,2027,3/29/2027,63452,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-001134,"A.G.I.A., Inc.",2027,11/10/2027,73330,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001137,AmeriQual,2027,5/1/2027,54242,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001142,Cutter & Buck Inc.,2027,6/1/2027,64262,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-001154,Keithly-Williams Seeds  Inc.,2027,10/1/2027,27649,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-001169,Ranken-Jordan Home For Convalescent Crippled Children,2027,8/22/2027,63955,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001170,Viant Medical LLC,2027,7/1/2027,91519,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-001185,"Herbruck Poultry Ranch, Inc.",2027,9/1/2027,46720,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001201,Asama Coldwater Manufacturing,2027,2/1/2027,56882,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001219,"International Medical Group, Inc.",2027,4/1/2027,71538,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001229,Schafer Systems Inc. (Formerly Owner Revolution),2027,8/1/2027,47172,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001247,Fund for Medical Research & Education,2027,1/18/2027,180933,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-001251,Bluestone Physicians Services,2027,3/1/2027,88580,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-001254,Garney Holding Company,2027,7/10/2027,70432,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001294,Kelly & Associates Insurance Group Inc.,2027,5/31/2027,61808,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001311,Dordt University Incorporated,2027,7/1/2027,63427,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-001317,LanguageLine Solutions,2027,6/30/2027,0,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-001356,"DAS Companies, Inc.",2027,5/1/2027,52200,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001388,United Physicians,2027,3/4/2027,54729,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001464,"Guardian Energy Management, LLC",2027,3/29/2027,92561,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-001509,The Pay-O-Matic Corp,2027,6/21/2027,63755,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001555,Carolina Sunrock LLC,2027,9/16/2027,108995,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-001566,Ingleside Inc,2027,12/9/2027,113279,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-001573,Clackamas Community College,2027,9/30/2027,126919,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-001581,"New England Life Care, Inc.",2027,2/1/2027,80616,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001611,Ted Brown Music,2027,11/19/2027,25832,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001628,Catholic Charities of Oregon,2027,12/19/2027,46966,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001640,Oregon Social Learning Center,2027,12/23/2027,62448,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001655,Euclid Insurance,2027,12/30/2027,72171,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001692,"City Light & Power, Inc.",2027,4/1/2027,52975,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001726,Oliver Packaging  LLC,2027,7/15/2027,81431,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001751,The Vitality Group Inc,2027,8/15/2027,106125,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-001779,"Transparent BPO, LLC",2027,4/1/2027,89147,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-001781,"Yakima Chief Hops, Inc",2027,11/30/2027,144219,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-001804,"Sequel Wire and Cable, LLC",2027,10/31/2027,108365,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001807,JC Hospitality LLC,2027,1/1/2027,33316,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001836,Stowers Resource Management Inc.,2027,3/30/2027,82900,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-001871,"M. Luis Construction Co., Inc.",2027,4/15/2027,39170,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-001887,Transaxle Manufacturing of America Corporation,2027,2/15/2027,43747,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-001959,Edify,2027,6/7/2027,83696,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-002108,Santa Cruz Seaside Company Inc,2027,11/1/2027,73579,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-002261,Mini-Circuits,2027,1/10/2027,96639,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-002267,Interim HealthCare Inc.,2027,3/31/2027,29775,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-002275,"Harmony Senior Services, LLC",2027,1/17/2027,67840,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Kushal Sthapak
Upcoming,31-Jul-25,C-002320,"ClearPath, Inc",2027,3/31/2027,57016,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-002339,Classic Vacations,2027,7/25/2027,61593,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Sobhan Kashani
Upcoming,31-Jul-25,C-003003,NSI-MI Technologies,2027,10/15/2027,78874,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003029,"American Association of Neurological Surgeons, Inc.",2027,12/16/2027,66246,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003070,Central College,2027,1/9/2027,56189,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-003091,NOVO Health Services,2027,2/1/2027,154702,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-003170,DeSilva Gates Construction LLC,2027,4/1/2027,61790,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003195,"CIQ, Inc.",2027,6/1/2027,31629,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Zunair Munami
Upcoming,31-Jul-25,C-003604,Safeguard US Holdco Inc.,2027,2/26/2027,64613,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-003623,Ebenezer Senior Living,2027,1/31/2027,105934,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Rugaia Saadabi
Upcoming,31-Jul-25,C-003628,Cox Engineering,2027,3/15/2027,58089,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Christine Llanora
Upcoming,31-Jul-25,C-004696,"Satcom Direct, Inc.",2027,5/1/2027,158382,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,non CSP,Phil Maciaszek
Upcoming,31-Jul-25,C-000028,"Hydradyne Hydraulics, LLC",2027,1/15/2027,38992,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Christine Llanora
Upcoming,31-Jul-25,C-000044,"Aimbridge Parent, Inc.",2027,8/1/2027,214074,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Matthew Koronkiewicz
Upcoming,31-Jul-25,C-000114,Fellowship Village Inc.,2027,4/1/2027,112470,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000138,Winston Brands,2027,3/1/2027,66372,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Zunair Munami
Upcoming,31-Jul-25,C-000149,Factory Motor Parts Company,2027,2/15/2027,321911,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000214,Taylor Guitars,2027,12/31/2027,124508,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000244,Iroquois Gas Transmission System,2027,2/15/2027,103177,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000288,Oberg Industries LLC,2027,3/1/2027,53441,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sobhan Kashani
Upcoming,31-Jul-25,C-000362,"Conner Strong Companies, Inc.",2027,10/1/2027,74034,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Rugaia Saadabi
Upcoming,31-Jul-25,C-000402,Sumter Electric Cooperative,2027,3/15/2027,104568,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Phil Maciaszek
Upcoming,31-Jul-25,C-000455,"Mogas Industries, Inc",2027,2/15/2027,104346,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000465,"TruckPro, Inc.",2027,7/1/2027,67213,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000512,Yancey Bros Co.,2027,4/3/2027,291620,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000541,Artesian Resources Corp.,2027,5/8/2027,82022,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000558,Modern Woodmen of America,2027,11/1/2027,123413,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000621,Central Iowa Power Cooperative,2027,3/1/2027,86559,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000623,"Manulife Investment Management, Timberland & Agriculture, Inc.",2027,2/1/2027,470863,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000727,Atlantic Methanol Production Company LLC,2027,11/1/2027,93902,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Phil Maciaszek
Upcoming,31-Jul-25,C-000757,Premise Health Holding Corp.,2027,1/1/2027,360520,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000769,Prestige Administrative Services LLC,2027,3/25/2027,323875,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000793,Shelterpoint Life Insurance Company,2027,4/1/2027,41410,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Zunair Munami
Upcoming,31-Jul-25,C-000832,Pleasant Holidays  LLC,2027,10/11/2027,59185,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Kushal Sthapak
Upcoming,31-Jul-25,C-000837,HSI Sensing,2027,6/19/2027,22848,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Kushal Sthapak
Upcoming,31-Jul-25,C-000846,UPMC Insurance Services Division,2027,3/28/2027,863281,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-000851,"Dr. Gertrude A. Barber Center, Inc.",2027,5/31/2027,51072,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Kushal Sthapak
Upcoming,31-Jul-25,C-000864,Ohio Northern University,2027,3/22/2027,134934,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000869,"Tenacious Holdings, Inc.",2027,11/16/2027,109270,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-000923,"Opaa!® Food Management, Inc.",2027,7/15/2027,58994,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Rugaia Saadabi
Upcoming,31-Jul-25,C-000961,LGC US Asset Holdings LLC (Formerly Lamons),2027,3/15/2027,130715,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-001037,AmeriSource Health Services Corporation dba American Health Packaging,2027,11/1/2027,77616,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-001117,Marshall B. Ketchum University,2027,6/1/2027,80857,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-001164,"Farmer Holding Company, Inc.",2027,9/13/2027,114083,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-001232,"HOK, Inc",2027,12/28/2027,115774,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-001243,Westminster-Canterbury on Chesapeake Bay,2027,1/5/2027,151645,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-001307,Renaissance Lakewood LLC,2027,3/31/2027,74242,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-001309,Ox Engineered Products,2027,8/1/2027,50401,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Zunair Munami
Upcoming,31-Jul-25,C-001344,AHRC New York City,2027,3/1/2027,117907,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
Upcoming,31-Jul-25,C-001451,American Lung Association,2027,3/19/2027,230214,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Sid Bhardwaj
Upcoming,31-Jul-25,C-001504,"Jadex Inc. (Formerly Polymer Process Holdings, Inc)",2027,7/31/2027,106050,Renewal Year,Low Risk,North America,Cloud,FP&A,E-100,United States,Pod of Gold,Ajay Gohil
